316,PENETRIT 10 FUNCIONES (AEROSOL X 163 GR /250 CM3),813.50,MASSOL
318,PENETRIT 10 FUNCIONES (AEROSOL X 290 GR /440 CM3),1248.01,MASSOL
302,DESOXIDANTE ANTICORROSIVO TRADICIONAL (AEROSOL X 163 GR /250 CM3),1013.85,MASSOL
303,DESOXIDANTE ANTICORROSIVO TRADICIONAL (AEROSOL X 290 GR /440 CM3),1689.75,MASSOL
101,DESOXIDANTE ANTICORROSIVO TRADICIONAL (ACEITERA X 100 CM3),453.81,MASSOL
106,DESOXIDANTE ANTICORROSIVO TRADICIONAL (BOTELLA X 500 CM3),1822.52,MASSOL
103,DESOXIDANTE ANTICORROSIVO TRADICIONAL (BOTELLA X 1 LT),3500.22,MASSOL
104,DESOXIDANTE ANTICORROSIVO TRADICIONAL (BIDON X 5 LT),15087.18,MASSOL
860,DESENGRASANTE DE ACCION PROFUNDA (AEROSOL X 145 GR /250 CM3),848.50,MASSOL
505,GEL LIMPIADOR INTEGRAL (POTE X 500 GR),722.98,MASSOL
503,GEL LIMPIADOR INTEGRAL (POTE X 1 KG),1121.28,MASSOL
504,GEL LIMPIADOR INTEGRAL (POTE X 5 KG),3643.86,MASSOL
802,GRAFITO SPRAY (AEROSOL X 115 GR /250 CM3),1033.17,MASSOL
801,GRASA BLANCA (AEROSOL X 180 GR /250 CM3),1293.88,MASSOL
311,GRASA DE LITIO ROJA (AEROSOL X 180 GR /250 CM3),1169.56,MASSOL
402,GRASA DE LITIO ROJA (POTE X 100 GR),650.56,MASSOL
409,GRASA DE LITIO ROJA (POTE X 250 GR),1266.12,MASSOL
413,GRASA DE LITIO ROJA (POTE X 450 GR),2026.51,MASSOL
405,GRASA DE LITIO ROJA (POTE X 1 KG),3909.39,MASSOL
312,GRASA GRAFITADA (AEROSOL X 180 GR /250 CM3),1124.90,MASSOL
403,GRASA GRAFITADA (POTE X 100 GR),581.76,MASSOL
410,GRASA GRAFITADA (POTE X 250 GR),1064.55,MASSOL
414,GRASA GRAFITADA (POTE X 450 GR),1812.88,MASSOL
406,GRASA GRAFITADA (POTE X 1 KG),3164.69,MASSOL
408,GRASA SUPER LITIO RODAM AMBAR (POTE X 100 GR),666.25,MASSOL
411,GRASA SUPER LITIO RODAM AMBAR (POTE X 250 GR),1281.81,MASSOL
415,GRASA SUPER LITIO RODAM AMBAR (POTE X 450 GR),2054.27,MASSOL
407,GRASA SUPER LITIO RODAM AMBAR (POTE X 1 KG),3973.36,MASSOL
841,LIMPIA CONTACTOS (AEROSOL X 200 GR /160 CM3),1760.98,MASSOL
280,"REMOVEDOR DE PARTICULAS ""CHAU POLVO""® (AEROSOL X 250 GR)",2815.87,MASSOL
281,"ALCOHOL ISOPROPILICO ""CHAU POLVO""® (AEROSOL X 290 GR / 440CM3)",1319.22,MASSOL
325,LUBRICANTE CON PTFE (AEROSOL X 163 GR /250 CM3),1121.28,MASSOL
317,LUBRICANTE MULTIUSO (AEROSOL X 163 GR /250 CM3),800.22,MASSOL
322,LUBRICANTE MULTIUSO (AEROSOL X 290 GR /440 CM3),1246.81,MASSOL
862,LUBRICANTE SECO (AEROSOL X 115 GR /250 CM3),1648.73,MASSOL
852,MECANISMOS DE PRECISION (AEROSOL X 170 GR /250 CM3),1104.38,MASSOL
854,PASACABLES (AEROSOL X 170 GR /250 CM3),1038.00,MASSOL
803,VASELINA SPRAY (AEROSOL X 170 GR /250 CM3),1080.24,MASSOL
961,DESTAPA CAÑERIAS PENETRIT PLUS (BOTELLA X 500 CM3),573.31,MASSOL
960,DESTAPA CAÑERIAS PENETRIT PLUS (BOTELLA X 1 LT),923.34,MASSOL
971,QUITA SARRO Y OXIDO PENETRIT PLUS (BOTELLA X 500 CM3),591.42,MASSOL
970,QUITA SARRO Y OXIDO PENETRIT PLUS (BOTELLA X 1 LT),893.16,MASSOL
980,LIMPIA RESTOS MATERIALES PENETRIT PLUS (BOTELLA X 1 LT),808.67,MASSOL
113,LUBRICANTE MULTIUSO HIDRAULICO (ACEITERA X 100 CM3),360.89,MASSOL
