2625.55,2185,1470.31,DANIROX
13385.27,2190,7495.75,DANIROX
3855.93,2186,2159.32,DANIROX
5860.68,2188,3281.98,DANIROX
8090.15,2189,4530.48,DANIROX
232.993,1040,130.48,DANIROX
2016.06,1046,1128.99,DANIROX
423.412,1041,237.11,DANIROX
592.037,1042,331.54,DANIROX
764.334,1043,428.03,DANIROX
1051.41,6933,588.79,DANIROX
1221.85,1044,684.24,DANIROX
1609.31,1045,901.21,DANIROX
492.147,1072,275.6,DANIROX
317.736,10220,177.93,DANIROX
430.874,10678,241.29,DANIROX
608.099,8806,340.54,DANIROX
403.964,1048,226.22,DANIROX
460.592,10956,257.93,DANIROX
564.314,10957,316.02,DANIROX
564.314,10958,316.02,DANIROX
730.98,10959,409.35,DANIROX
407.523,10960,228.21,DANIROX
1112.8,10961,623.17,DANIROX
484.834,2153,271.51,DANIROX
564.314,10137,316.02,DANIROX
564.314,7041,316.02,DANIROX
730.98,10139,409.35,DANIROX
407.523,10138,228.21,DANIROX
1125.89,1073,630.5,DANIROX
1151.48,1047,644.83,DANIROX
496.271,5291,277.91,DANIROX
690.096,5292,386.45,DANIROX
866.133,5293,485.03,DANIROX
1260.34,5294,705.79,DANIROX
2019.73,5296,1131.05,DANIROX
382.913,1053,214.43,DANIROX
466.918,1054,261.47,DANIROX
632.306,1055,354.09,DANIROX
818.379,5302,458.29,DANIROX
964.451,5303,540.09,DANIROX
1392.37,5304,779.73,DANIROX
2229.47,5306,1248.5,DANIROX
3237.93,2146,1813.24,DANIROX
1498.18,2147,838.98,DANIROX
1473.83,2148,825.34,DANIROX
2129.28,2149,1192.4,DANIROX
3302.54,2151,1849.42,DANIROX
4842.85,2152,2712.0,DANIROX
898.906,485,503.39,DANIROX
1065.58,10987,596.72,DANIROX
1471.96,10998,824.3,DANIROX
1177,494,659.12,DANIROX
1459.79,495,817.48,DANIROX
1065.58,12280,596.72,DANIROX
1471.96,12281,824.3,DANIROX
898.906,5297,503.39,DANIROX
1065.58,5298,596.72,DANIROX
1471.96,5299,824.3,DANIROX
2413,5301,1351.28,DANIROX
3514.16,2121,1967.93,DANIROX
5262.34,2122,2946.91,DANIROX
1177,2124,659.12,DANIROX
1469.15,2125,822.72,DANIROX
2126.47,2126,1190.82,DANIROX
3368.09,2128,1886.13,DANIROX
5078.82,2129,2844.14,DANIROX
1914.86,2202,1072.32,DANIROX
2696.72,2203,1510.16,DANIROX
2483.23,2140,1390.61,DANIROX
3500.12,510,1960.07,DANIROX
5577.9,508,3123.62,DANIROX
334.665,13150,187.41,DANIROX
334.665,13152,187.41,DANIROX
334.665,13153,187.41,DANIROX
334.665,2090,187.41,DANIROX
334.665,13151,187.41,DANIROX
334.665,13154,187.41,DANIROX
403.04,13155,225.7,DANIROX
403.04,13157,225.7,DANIROX
403.04,13158,225.7,DANIROX
403.04,5307,225.7,DANIROX
403.04,13156,225.7,DANIROX
403.04,13159,225.7,DANIROX
557.777,13160,312.36,DANIROX
557.777,13162,312.36,DANIROX
557.777,13163,312.36,DANIROX
557.777,5285,312.36,DANIROX
557.777,13161,312.36,DANIROX
557.777,13164,312.36,DANIROX
900.539,13165,504.3,DANIROX
900.539,13167,504.3,DANIROX
900.539,13168,504.3,DANIROX
900.539,5287,504.3,DANIROX
900.539,13166,504.3,DANIROX
900.539,13169,504.3,DANIROX
1408.84,13170,788.95,DANIROX
1408.84,13172,788.95,DANIROX
1408.84,13173,788.95,DANIROX
1408.84,5289,788.95,DANIROX
1408.84,13171,788.95,DANIROX
1408.84,13174,788.95,DANIROX
2139.35,13175,1198.04,DANIROX
2139.35,13177,1198.04,DANIROX
2139.35,13178,1198.04,DANIROX
2139.35,5290,1198.04,DANIROX
2139.35,13176,1198.04,DANIROX
2139.35,13179,1198.04,DANIROX
3670.53,13180,2055.5,DANIROX
3670.53,13182,2055.5,DANIROX
3670.53,13183,2055.5,DANIROX
3670.53,2098,2055.5,DANIROX
3670.53,13181,2055.5,DANIROX
3670.53,13184,2055.5,DANIROX
5802.68,13185,3249.5,DANIROX
5802.68,13187,3249.5,DANIROX
5802.68,13188,3249.5,DANIROX
5802.68,2099,3249.5,DANIROX
5802.68,13186,3249.5,DANIROX
5802.68,13189,3249.5,DANIROX
8879.45,13190,4972.49,DANIROX
8879.45,13192,4972.49,DANIROX
8879.45,13193,4972.49,DANIROX
8879.45,2100,4972.49,DANIROX
8879.45,13191,4972.49,DANIROX
8879.45,13194,4972.49,DANIROX
336.229,446,188.29,DANIROX
4214.81,12371,2360.29,DANIROX
2765.41,12577,1548.63,DANIROX
8287.13,11443,4640.79,DANIROX
19933.91,11357,11162.99,DANIROX
12207.93,11347,6836.44,DANIROX
16239.5,11348,9094.12,DANIROX
32421.21,11358,18155.88,DANIROX
27101.16,11350,15176.65,DANIROX
21277.77,11349,11915.55,DANIROX
35667.66,11351,19973.89,DANIROX
36173.42,11352,20257.12,DANIROX
49898.6,11353,27943.22,DANIROX
52634.49,11355,29475.31,DANIROX
61706.74,11354,34555.77,DANIROX
71489.46,11356,40034.1,DANIROX
5096.07,11393,2853.8,DANIROX
4031.58,11394,2257.68,DANIROX
3195.19,13291,1789.31,DANIROX
2904.72,13290,1626.64,DANIROX
3367.22,12165,1885.64,DANIROX
3506.76,10505,1963.79,DANIROX
4501.87,10098,2521.05,DANIROX
4108.97,10097,2301.02,DANIROX
6954.77,10100,3894.67,DANIROX
5342.76,10099,2991.95,DANIROX
10601.06,12433,5936.59,DANIROX
8803.62,11289,4930.03,DANIROX
12803.81,13450,7170.13,DANIROX
696.104,13334,389.82,DANIROX
803.459,12863,449.94,DANIROX
830.979,13335,465.35,DANIROX
1042.53,13336,583.82,DANIROX
995.303,13337,557.37,DANIROX
1465.4,13338,820.62,DANIROX
1654.21,13328,926.36,DANIROX
1874.8,13329,1049.89,DANIROX
2205.38,13330,1235.01,DANIROX
2536.64,13331,1420.52,DANIROX
2646.59,13332,1482.09,DANIROX
3087.8,13333,1729.17,DANIROX
1721.65,13451,964.12,DANIROX
3609.22,11741,2021.16,DANIROX
4626.55,11742,2590.87,DANIROX
5547.45,11743,3106.57,DANIROX
8995.41,10498,5037.43,DANIROX
11252.44,7808,6301.37,DANIROX
26170.29,957,14655.36,DANIROX
44268.33,6449,24790.26,DANIROX
8592.58,13288,4811.84,DANIROX
10979.41,13289,6148.47,DANIROX
8913.3,11373,4991.45,DANIROX
14693.34,11374,8228.27,DANIROX
22127.92,11375,12391.64,DANIROX
31043.63,11376,17384.43,DANIROX
44258.25,11377,24784.62,DANIROX
70641.72,11378,39559.36,DANIROX
118305.38,11379,66251.01,DANIROX
78714.51,11392,44080.13,DANIROX
37235.5,11389,20851.88,DANIROX
30350.03,11388,16996.02,DANIROX
38299.99,11390,21447.99,DANIROX
67489.19,11391,37793.95,DANIROX
10839.98,11382,6070.39,DANIROX
17424.41,11383,9757.67,DANIROX
28086.18,11384,15728.26,DANIROX
62130.61,11385,34793.14,DANIROX
98727.9,11386,55287.62,DANIROX
125963.93,11387,70539.8,DANIROX
210651.15,11361,117964.64,DANIROX
350019.96,11362,196011.18,DANIROX
141497.79,11360,79238.76,DANIROX
115964.46,11359,64940.1,DANIROX
15032.92,11363,8418.44,DANIROX
1757.28,13040,984.08,DANIROX
3653.13,13042,2045.75,DANIROX
2203.75,7812,1234.1,DANIROX
3777.85,11269,2115.6,DANIROX
1026.16,3773,574.65,DANIROX
1730.46,3774,969.06,DANIROX
3321.11,3775,1859.82,DANIROX
5530.75,3776,3097.22,DANIROX
2326.13,13082,1302.63,DANIROX
3431.47,12422,1921.62,DANIROX
6416.4,12423,3593.18,DANIROX
13768.65,12627,7710.44,DANIROX
2555.89,66,1431.3,DANIROX
3292.04,67,1843.54,DANIROX
3835.79,11740,2148.04,DANIROX
1689.48,7837,946.11,DANIROX
2468.88,690,1382.57,DANIROX
4758.9,11380,2664.98,DANIROX
6719.3,11381,3762.81,DANIROX
47326.65,4843,26502.92,DANIROX
30198.7,4842,16911.27,DANIROX
13386.34,4851,7496.35,DANIROX
247.198,4849,138.43,DANIROX
385.715,4847,216.0,DANIROX
3915,6352,2192.4,DANIROX
5145.01,4848,2881.21,DANIROX
602.705,8809,337.51,DANIROX
346.912,4846,194.27,DANIROX
2645.68,6866,1481.58,DANIROX
9324.89,6867,5221.94,DANIROX
385.715,4850,216.0,DANIROX
3788.98,1573,2121.83,DANIROX
3788.98,1577,2121.83,DANIROX
1641.69,1574,919.35,DANIROX
1158.16,763,648.57,DANIROX
1158.16,764,648.57,DANIROX
1376.68,765,770.94,DANIROX
1442.24,766,807.65,DANIROX
1485.94,767,832.13,DANIROX
1791.87,768,1003.45,DANIROX
1966.69,3385,1101.35,DANIROX
1966.69,3386,1101.35,DANIROX
1862.97,769,1043.26,DANIROX
2885.33,731,1615.78,DANIROX
4338.29,340,2429.44,DANIROX
3907.54,13235,2188.22,DANIROX
3907.54,12025,2188.22,DANIROX
3907.54,11161,2188.22,DANIROX
36978.59,1087,20708.01,DANIROX
25084.83,139,14047.5,DANIROX
25876.34,134,14490.75,DANIROX
21797.01,138,12206.33,DANIROX
20092.22,140,11251.64,DANIROX
22405.86,133,12547.28,DANIROX
20092.22,12403,11251.64,DANIROX
22405.86,13003,12547.28,DANIROX
20092.22,145,11251.64,DANIROX
34069.84,9378,19079.11,DANIROX
47792.95,5806,26764.05,DANIROX
34669.56,3518,19414.95,DANIROX
52692.67,5807,29507.9,DANIROX
14677.32,10312,8219.3,DANIROX
15999.46,2199,8959.7,DANIROX
16001.02,2201,8960.57,DANIROX
34364.3,8610,19244.01,DANIROX
32749,1089,18339.44,DANIROX
6754.72,136,3782.64,DANIROX
2878.23,11609,1611.81,DANIROX
2878.23,4501,1611.81,DANIROX
3885.11,1586,2175.66,DANIROX
3792.14,1587,2123.6,DANIROX
642.96,1548,360.06,DANIROX
676.8,6913,379.01,DANIROX
675.792,1547,378.44,DANIROX
27190.27,1724,15226.55,DANIROX
11752.75,13364,6581.54,DANIROX
21005.5,137,11763.08,DANIROX
21675.24,132,12138.13,DANIROX
18874.51,135,10569.73,DANIROX
18874.51,144,10569.73,DANIROX
21675.24,143,12138.13,DANIROX
2014.37,12799,1128.05,DANIROX
2903.21,12713,1625.8,DANIROX
3405.37,12798,1907.01,DANIROX
3279.11,12712,1836.3,DANIROX
3534.83,12714,1979.5,DANIROX
2354.13,12840,1318.31,DANIROX
185.669,7513,103.97,DANIROX
185.669,7515,103.97,DANIROX
185.669,7514,103.97,DANIROX
185.669,7516,103.97,DANIROX
185.669,7517,103.97,DANIROX
185.669,7518,103.97,DANIROX
390.933,5800,218.92,DANIROX
390.933,5796,218.92,DANIROX
390.933,5797,218.92,DANIROX
390.931,5795,218.92,DANIROX
390.933,5799,218.92,DANIROX
390.933,5798,218.92,DANIROX
309.878,11449,173.53,DANIROX
309.878,5802,173.53,DANIROX
309.878,5803,173.53,DANIROX
309.878,5801,173.53,DANIROX
309.878,5805,173.53,DANIROX
309.878,5804,173.53,DANIROX
816.203,10599,457.07,DANIROX
816.203,10595,457.07,DANIROX
816.203,10596,457.07,DANIROX
816.203,10594,457.07,DANIROX
816.203,10598,457.07,DANIROX
816.203,10597,457.07,DANIROX
467.773,12780,261.95,DANIROX
467.773,12744,261.95,DANIROX
467.773,12745,261.95,DANIROX
467.773,12743,261.95,DANIROX
467.773,12747,261.95,DANIROX
467.773,12746,261.95,DANIROX
790.048,11582,442.43,DANIROX
790.048,11580,442.43,DANIROX
790.048,11579,442.43,DANIROX
790.048,11578,442.43,DANIROX
790.048,11581,442.43,DANIROX
790.048,11583,442.43,DANIROX
1287.04,12723,720.74,DANIROX
1287.04,12719,720.74,DANIROX
1287.04,12720,720.74,DANIROX
1287.04,12718,720.74,DANIROX
1287.04,12722,720.74,DANIROX
1287.04,12721,720.74,DANIROX
3394.05,12443,1900.67,DANIROX
1928.04,960,1079.7,DANIROX
1516.69,911,849.35,DANIROX
441.476,13327,247.23,DANIROX
692.965,13325,388.06,DANIROX
1082.32,13326,606.1,DANIROX
9244.44,12404,5176.89,DANIROX
6355.03,13280,3558.82,DANIROX
1302.63,13236,729.47,DANIROX
587.192,3817,328.83,DANIROX
1322.95,3820,740.85,DANIROX
775.718,3819,434.4,DANIROX
2179.49,13203,1220.51,DANIROX
1803.39,12111,1009.9,DANIROX
2216.48,13098,1241.23,DANIROX
2862.85,13083,1603.2,DANIROX
445.842,3816,249.67,DANIROX
1149.57,7512,643.76,DANIROX
675.63,3818,378.35,DANIROX
1877.67,924,1051.5,DANIROX
1492.52,12110,835.81,DANIROX
1861.88,11790,1042.65,DANIROX
2499.91,161,1399.95,DANIROX
4097.88,12917,2294.81,DANIROX
7503.5,13136,4201.96,DANIROX
3721.06,12899,2083.79,DANIROX
6923.94,12900,3877.41,DANIROX
490.355,13348,274.6,DANIROX
1149.1,13350,643.5,DANIROX
626.01,13349,350.57,DANIROX
1223.58,12176,685.2,DANIROX
921.667,12175,516.13,DANIROX
608.772,10580,340.91,DANIROX
1646.27,12177,921.91,DANIROX
383.709,10578,214.88,DANIROX
383.709,10577,214.88,DANIROX
477.029,10579,267.14,DANIROX
896.073,10583,501.8,DANIROX
632.367,10581,354.13,DANIROX
737.849,10582,413.2,DANIROX
954.086,10933,534.29,DANIROX
557.828,4412,312.38,DANIROX
1036.16,4414,580.25,DANIROX
863.481,4413,483.55,DANIROX
1667.8,4415,933.97,DANIROX
385.67,4410,215.98,DANIROX
460.162,4411,257.69,DANIROX
4293.85,1336,2404.56,DANIROX
2517.01,934,1409.53,DANIROX
2244.16,940,1256.73,DANIROX
3320.27,890,1859.35,DANIROX
1112.95,4483,623.25,DANIROX
950.02,4482,532.01,DANIROX
501.33,3408,280.74,DANIROX
1629.32,4484,912.42,DANIROX
268.212,1394,150.2,DANIROX
268.212,1393,150.2,DANIROX
391.037,3407,218.98,DANIROX
1707.61,5160,956.26,DANIROX
1674.5,175,937.72,DANIROX
1210.59,174,677.93,DANIROX
34408,11563,19268.48,DANIROX
31751.5,4832,17780.84,DANIROX
28823.96,1816,16141.42,DANIROX
13274.48,1814,7433.71,DANIROX
1407.9,11564,788.42,DANIROX
982.45,3101,550.17,DANIROX
837.9,3102,469.22,DANIROX
528.58,3555,296.0,DANIROX
1538.6,3103,861.62,DANIROX
306.28,3553,171.52,DANIROX
247,3552,138.32,DANIROX
443.45,3554,248.33,DANIROX
1212.52,11659,679.01,DANIROX
896.073,11658,501.8,DANIROX
769.494,11657,430.92,DANIROX
1792.67,11858,1003.9,DANIROX
505.788,11655,283.24,DANIROX
374.85,11654,209.92,DANIROX
632.367,11656,354.13,DANIROX
6110.05,1777,3421.63,DANIROX
5170.84,1776,2895.67,DANIROX
3203.67,1775,1794.06,DANIROX
10116.93,1778,5665.48,DANIROX
2288.16,1773,1281.37,DANIROX
1911.88,1772,1070.65,DANIROX
2938.01,1774,1645.29,DANIROX
6272.05,14,3512.35,DANIROX
7530.62,15,4217.15,DANIROX
4308.59,1792,2412.81,DANIROX
11031.52,16,6177.65,DANIROX
3181.14,1790,1781.44,DANIROX
2595.43,1789,1453.44,DANIROX
3613.19,1791,2023.39,DANIROX
1981.37,11204,1109.57,DANIROX
1714.78,11203,960.28,DANIROX
157.743,9462,88.34,DANIROX
289.945,13248,162.37,DANIROX
330.507,9463,185.08,DANIROX
422.147,9440,236.4,DANIROX
501.77,13246,280.99,DANIROX
540.83,9441,302.86,DANIROX
157.743,9450,88.34,DANIROX
198.305,9451,111.05,DANIROX
148.727,9444,83.29,DANIROX
198.305,13247,111.05,DANIROX
214.831,9445,120.31,DANIROX
845.848,9436,473.67,DANIROX
1141.75,13243,639.38,DANIROX
1239.4,9437,694.06,DANIROX
757.71,12200,424.32,DANIROX
1064.36,12201,596.04,DANIROX
755.289,13080,422.96,DANIROX
2636.8,3696,1476.61,DANIROX
2574.68,3695,1441.82,DANIROX
728.28,3694,407.84,DANIROX
3585.71,3697,2008.0,DANIROX
430.542,3692,241.1,DANIROX
430.542,3691,241.1,DANIROX
582.624,3693,326.27,DANIROX
5462.42,1798,3058.96,DANIROX
3221.9,1797,1804.26,DANIROX
1926.16,1796,1078.65,DANIROX
11006.29,1799,6163.52,DANIROX
918.341,1794,514.27,DANIROX
800.367,1793,448.21,DANIROX
1367.76,1795,765.95,DANIROX
1558.95,1812,873.01,DANIROX
1110.48,1811,621.87,DANIROX
503.55,1810,281.99,DANIROX
3576.57,1813,2002.88,DANIROX
285.792,1808,160.04,DANIROX
271.729,1807,152.17,DANIROX
332.286,1809,186.08,DANIROX
159.732,13133,89.45,DANIROX
119.34,13131,66.83,DANIROX
108.324,13130,60.66,DANIROX
143.208,13132,80.2,DANIROX
152.388,3579,85.34,DANIROX
111.996,3577,62.72,DANIROX
102.816,3576,57.58,DANIROX
135.864,3578,76.08,DANIROX
188.468,13351,105.54,DANIROX
188.468,13352,105.54,DANIROX
1716.66,5699,961.33,DANIROX
1582.63,5698,886.27,DANIROX
442.476,3567,247.79,DANIROX
2067.34,5700,1157.71,DANIROX
337.824,3565,189.18,DANIROX
255.204,3564,142.91,DANIROX
367.2,3566,205.63,DANIROX
1670.76,3045,935.63,DANIROX
1549.58,3046,867.76,DANIROX
425.952,3047,238.53,DANIROX
1986.55,3044,1112.47,DANIROX
323.136,3049,180.96,DANIROX
244.188,3050,136.75,DANIROX
352.512,3048,197.41,DANIROX
1048.19,4551,586.99,DANIROX
857.9,4549,480.42,DANIROX
773.96,4548,433.42,DANIROX
937.217,4550,524.84,DANIROX
148.716,3575,83.28,DANIROX
908.82,5713,508.94,DANIROX
822.528,5712,460.62,DANIROX
1114.45,5714,624.09,DANIROX
102.816,3573,57.58,DANIROX
97.308,3572,54.49,DANIROX
134.028,3574,75.06,DANIROX
895.968,3105,501.74,DANIROX
804.168,3104,450.33,DANIROX
148.716,3571,83.28,DANIROX
1057.54,3106,592.22,DANIROX
102.816,3569,57.58,DANIROX
97.308,3568,54.49,DANIROX
134.028,3570,75.06,DANIROX
373.812,3733,209.33,DANIROX
218.817,3732,122.54,DANIROX
428.516,3734,239.97,DANIROX
711.154,3735,398.25,DANIROX
121.565,3730,68.08,DANIROX
108.058,3729,60.51,DANIROX
182.347,3731,102.11,DANIROX
182.347,3722,102.11,DANIROX
346.46,3724,194.02,DANIROX
303.912,3723,170.19,DANIROX
592.628,3725,331.87,DANIROX
97.252,3720,54.46,DANIROX
82.056,3719,45.95,DANIROX
151.956,3721,85.1,DANIROX
1183.9,10698,662.98,DANIROX
11838.96,10699,6629.82,DANIROX
3459.91,12405,1744.48,DANIROX
4176.18,12531,2106.15,DANIROX
4914.29,12406,2480.07,DANIROX
5443.6,12407,2738.41,DANIROX
5858.79,1888,2958.68,DANIROX
6482.79,13214,3268.69,DANIROX
7980.87,12391,4017.87,DANIROX
8811.25,12392,4443.45,DANIROX
10865.35,12393,5476.81,DANIROX
12941.29,12399,6523.77,DANIROX
14116.45,12563,7117.95,DANIROX
15961.74,12564,8047.98,DANIROX
17554.51,12597,8848.83,DANIROX
19790.71,12853,9971.94,DANIROX
22604.77,12995,11392.81,DANIROX
22813.58,12996,11496.14,DANIROX
26802.8,12931,13511.2,DANIROX
8578.8,1917,4563.66,DANIROX
9097.38,1918,4839.61,DANIROX
9798.98,1919,5212.8,DANIROX
10329.29,1920,5495.31,DANIROX
10887.76,1921,5792.29,DANIROX
11509.58,1922,6123.43,DANIROX
12152.52,1923,6465.08,DANIROX
12779.04,1924,6798.84,DANIROX
13412.59,1925,7135.24,DANIROX
14346.5,1926,7631.94,DANIROX
14980.06,1927,7969.65,DANIROX
15439.97,1928,8214.06,DANIROX
16789.21,1929,8931.53,DANIROX
17659.76,1930,9395.39,DANIROX
18068.05,1931,9612.2,DANIROX
19389.13,1932,10315.22,DANIROX
20022.69,1933,10651.61,DANIROX
21465.78,1916,11420.32,DANIROX
7924.13,1915,4215.44,DANIROX
3496.33,7712,1957.94,DANIROX
4309.72,7713,2413.44,DANIROX
4758.9,7714,2664.98,DANIROX
5098.82,7715,2855.34,DANIROX
5402.32,7716,3025.3,DANIROX
6155.01,7717,3446.81,DANIROX
7818.19,7718,4378.19,DANIROX
8643.72,7719,4840.48,DANIROX
9833.44,7720,5506.73,DANIROX
12127.91,8387,6791.63,DANIROX
2899.16,3365,1465.49,DANIROX
2463.01,3366,1235.61,DANIROX
3232.69,8818,1623.53,DANIROX
3053.1,8817,1537.32,DANIROX
4438.54,8819,2241.33,DANIROX
5310.85,8820,2672.36,DANIROX
9755.34,13106,5462.99,DANIROX
6553.61,1462,3670.02,DANIROX
12053.84,12224,6750.15,DANIROX
6617.56,12801,3705.83,DANIROX
563.652,12363,315.65,DANIROX
889.369,13141,498.05,DANIROX
889.369,13142,498.05,DANIROX
889.369,12364,498.05,DANIROX
889.369,13137,498.05,DANIROX
889.369,13139,498.05,DANIROX
1538.49,13147,861.55,DANIROX
1538.49,13146,861.55,DANIROX
1538.49,13144,861.55,DANIROX
1538.49,13148,861.55,DANIROX
1538.49,12365,861.55,DANIROX
1538.49,13143,861.55,DANIROX
1538.49,13145,861.55,DANIROX
2370.11,13396,1327.26,DANIROX
563.652,1463,315.65,DANIROX
1217.4,1460,681.74,DANIROX
2370.11,10963,1327.26,DANIROX
1994.11,12314,1116.7,DANIROX
1994.11,12317,1116.7,DANIROX
1994.11,12316,1116.7,DANIROX
1994.11,12318,1116.7,DANIROX
1994.11,12313,1116.7,DANIROX
1994.11,12315,1116.7,DANIROX
3944.88,12307,2209.13,DANIROX
3944.88,12310,2209.13,DANIROX
3944.88,12309,2209.13,DANIROX
3944.88,12311,2209.13,DANIROX
3944.88,12306,2209.13,DANIROX
3944.88,12308,2209.13,DANIROX
9702.21,12861,5433.24,DANIROX
1430.56,12330,801.11,DANIROX
1430.56,12334,801.11,DANIROX
1430.56,12332,801.11,DANIROX
1430.56,12333,801.11,DANIROX
1430.56,12335,801.11,DANIROX
1430.56,12329,801.11,DANIROX
1430.56,12331,801.11,DANIROX
1430.56,12336,801.11,DANIROX
2405.94,12321,1347.33,DANIROX
2405.94,12325,1347.33,DANIROX
2405.94,12324,1347.33,DANIROX
2405.94,12326,1347.33,DANIROX
2405.94,12320,1347.33,DANIROX
2405.94,12322,1347.33,DANIROX
2405.94,12327,1347.33,DANIROX
1473.91,12328,825.39,DANIROX
2405.94,12319,1347.33,DANIROX
2405.94,12323,1347.33,DANIROX
1994.11,12312,1116.7,DANIROX
3944.88,12305,2209.13,DANIROX
11885.21,13107,6655.72,DANIROX
3899.36,12153,2183.64,DANIROX
3899.36,12141,2183.64,DANIROX
5825.95,12669,3262.53,DANIROX
10441.43,12837,5847.2,DANIROX
27605.1,12838,15458.86,DANIROX
5412.45,12173,3030.97,DANIROX
5412.45,12150,3030.97,DANIROX
5412.45,12148,3030.97,DANIROX
5412.45,1461,3030.97,DANIROX
5412.45,12152,3030.97,DANIROX
5412.45,12151,3030.97,DANIROX
5412.45,12149,3030.97,DANIROX
5412.45,12174,3030.97,DANIROX
10056.78,12831,5631.8,DANIROX
10056.78,12829,5631.8,DANIROX
10709.39,13064,5997.26,DANIROX
8371.62,11893,4688.11,DANIROX
2409.38,5138,1349.25,DANIROX
2055.95,12266,1151.33,DANIROX
3079.3,12142,1724.41,DANIROX
4070.31,12143,2279.37,DANIROX
6348.02,12267,3554.89,DANIROX
8470.95,12144,4743.73,DANIROX
1700.2,12232,952.11,DANIROX
817.758,12139,457.94,DANIROX
