13128,LIMPIA CONTACTO TACSA 250 ML *6,3051.5,DANIROX
13308,LIMPIA CONTACTO TACSA 400 ML *6,4410.67,DANIROX
12145,LUBRICANTE TACSA MULTIUSO 15 EN 1 155G 216ML,2551.18,DANIROX
13059,LUBRICANTE TACSA MULTIUSO 15 EN 1 300G 450ML,3059.57,DANIROX
6971,BARRA TACSA P/PISTOLA 11MM*300MM *BOLSA 500GR,8000.54,DANIROX
6970,BARRA TACSA P/PISTOLA 7MM*300MM * BOLSA 500GR,7916.39,DANIROX
6973,PISTOLA TACSA P/BARRA ADHESIVA CHICA 10W,4925.98,DANIROX
6972,PISTOLA TACSA P/BARRA ADHESIVA GRANDE 60W,8010.92,DANIROX
13057,SILICONA TACSA ACETICA 280G BLANCA CARTUCHO,4476.38,DANIROX
13019,SILICONA TACSA ACETICA 280G TRANSP CARTUCHO,4476.38,DANIROX
13058,SILICONA TACSA ACETICA TRANSP POMO 85 ML,2675.69,DANIROX
8956,PISTOLA P/CARTUCHO PREMIUM,8827.8,DANIROX
8957,PISTOLA P/CARTUCHO REFORZADA CROMADA,5774.28,DANIROX
88,PORTATIL LED 5MTS 12V,9103.19,DANIROX
13285,PORTATIL LED 5MTS CON FICHA,8839.89,DANIROX
231,PORTATIL P/AUTO C/CABLE 12V GRANDE 20A 5MTS,5926.87,DANIROX
90,PORTATIL P/AUTO MIGNON PINZA 10A 5MTS,5097.78,DANIROX
1523,PORTATIL PVC 7 MTS,5082.1,DANIROX
86,PORTATIL SUPER DE LUJO C-TECLA C-CABLE 7MTS,6375.03,DANIROX
84,PORTATIL SUPER INDUSTRIAL C/CABLE 7MTS,5612.17,DANIROX
12748,PORTATIL KALOP C/CABLE 5M KL92305,6241.88,DANIROX
89,PORTATIL P/AUTO MIGNON SIN CABLE,2520.88,DANIROX
83,PORTATIL SUPER INDUSTRIAL SIN CABLE,2489.36,DANIROX
85,PORTATIL SUPER LUJO CON TECLA SIN CABLE,2922.77,DANIROX
4192,PROLONGADOR RICHI TRIPOLAR 3 MTS,4045.63,DANIROX
4194,PROLONGADOR RICHI TRIPOLAR 5 MTS,5523.29,DANIROX
6884,PROLONGADOR RICHI TRIPOLAR 10 MTS,9155.28,DANIROX
13301,PROLONGADOR RICHI TRIPOLAR 15 MTS,12868.22,DANIROX
13302,PROLONGADOR RICHI TRIPOLAR 20 MTS,16684.78,DANIROX
13282,PROLONGADOR TRIPOLAR 1 MT,3010.46,DANIROX
568,PROLONGADOR TRIPOLAR 3 MTS,3916.39,DANIROX
569,PROLONGADOR TRIPOLAR 5 MTS,5023.94,DANIROX
9856,PROLONGADOR TRIPOLAR 10 MTS,8168.03,DANIROX
10653,PROLONGADOR TRIPOLAR 15 MTS,11055.65,DANIROX
10654,PROLONGADOR TRIPOLAR 20 MTS,14222.2,DANIROX
102,ZAPATILLA MULTIPLE UNIVERSAL 3 MTS,2991.86,DANIROX
103,ZAPATILLA MULTIPLE UNIVERSAL 5 MTS,3795.04,DANIROX
104,ZAPATILLA MULTIPLE UNIVERSAL 10 MTS,6140.29,DANIROX
13029,ZAPATILLA TOMA MONO K C/CABLE 5T+2USB C/PR1.5MT KS50410,17951.96,DANIROX
12432,ZAPATILLA TOMA MULT K C/CABLE 2T C/PR 1.5MTS KD50295,4943.52,DANIROX
13297,ZAPATILLA TOMA MULT K C/CABLE 2T C/PR 2.5MTS KD50296,5977.37,DANIROX
12057,ZAPATILLA TOMA MULT K C/CABLE 4T C/PR 5MT KD50405,10655.72,DANIROX
12262,ZAPATILLA TOMA MULT K C/CABLE 4T C/PR C/LL 1.5M KD50401,6503.52,DANIROX
12229,ZAPATILLA TOMA MULT K C/CABLE 4T C/PR C/LL 2.5M KD50402,7993.26,DANIROX
12263,ZAPATILLA TOMA MULT K C/CABLE 6T C/PR C/LL 1.5M KD50408,8089.27,DANIROX
11548,ZAPATILLA TOMA BIN LOGIC 4 TOMAS 1.5 MTS,5637.6,DANIROX
3582,ZAPATILLA TOMA MULT LOGIC 2 TOMAS 1.5 MTS C/INTERR,4970.25,DANIROX
3589,ZAPATILLA TOMA MULT LOGIC 4 TOMAS 1.5 MTS C/INTERRU,5730.91,DANIROX
