13128,LIMPIA CONTACTO 250 ML *6,1133.47,DANIROX
13059,LUBRICANTE MULTIUSO 15 EN 1 450ML,1136.63,DANIROX
12145,LUBRICANTE MULTIUSO 15EN 1 160G,948.70,DANIROX
6970,BARRA P/ PISTOLA 7MM*300MM * BOLSA 500,2845.72,DANIROX
6971,BARRA P/PISTOLA 11MM*300MM *BOLSA 500GR,2845.72,DANIROX
6973,PISTOLA P/ADHESIVO CHICA 10W,1772.26,DANIROX
6972,PISTOLA P/ADHESIVO GRANDE 60W,2900.99,DANIROX
13057,SILICONA ACETICA 280G BLANCA CARTUCHO,1621.44,DANIROX
13019,SILICONA ACETICA 280G TRANSP CARTUCHO,1621.44,DANIROX
13058,SILICONA ACETICA TRANSP 85 ML POMO,968.44,DANIROX
88,PORTATIL LED 5MTS 12V,4017.73,DANIROX
13285,PORTATIL LED 5MTS CON FICHA,3666.48,DANIROX
90,PORTATIL P/AUTO 5 MTS MIGNON PINZA 10A,2181.40,DANIROX
231,PORTATIL P/AUTO C/CABLE 12V GRANDE 20A 5MTS,2287.88,DANIROX
1523,PORTATIL PVC 7 MTS,2329.29,DANIROX
86,PORTATIL SUPER DE LUJO C-TECLA C-CABLE 7MT,2463.63,DANIROX
84,PORTATIL SUPER INDUSTRIAL C/CABLE 7MTS,2310.43,DANIROX
12748,PORTATIL 5M KALOP KL92305,2889.76,DANIROX
89,PUÐO P/AUTO MIGNON SIN CABLE,989.95,DANIROX
83,PUÐO SUPER INDUSTRIAL SIN CABLE,990.19,DANIROX
85,PUÐO SUPER LUJO CON TECLA SIN CABLE,1185.78,DANIROX
6884,PROLONGADOR TRIPOLAR 10 MTS RICHI,4112.90,DANIROX
13301,PROLONGADOR TRIPOLAR 15MTS RICHI,5780.90,DANIROX
13302,PROLONGADOR TRIPOLAR 20 MTS RICHI,7495.45,DANIROX
4192,PROLONGADOR TRIPOLAR 3 MTS RICHI,1817.45,DANIROX
4194,PROLONGADOR TRIPOLAR 5MTS RICHI,2481.27,DANIROX
13282,PROLONGADOR TRIPOLAR 1 MT,1101.65,DANIROX
9856,PROLONGADOR TRIPOLAR 10MTS,2944.94,DANIROX
10653,PROLONGADOR TRIPOLAR 15MTS,4022.35,DANIROX
10654,PROLONGADOR TRIPOLAR 20MTS,5201.75,DANIROX
568,PROLONGADOR TRIPOLAR 3 MTS,1354.77,DANIROX
569,PROLONGADOR TRIPOLAR 5 MTS,1774.07,DANIROX
104,MULTIPLE UNIVERSAL 10 MTS,2115.37,DANIROX
102,MULTIPLE UNIVERSAL 3 MTS,963.25,DANIROX
103,MULTIPLE UNIVERSAL 5 MTS,1264.04,DANIROX
13029,TOMA MONO C/CABLE 5T +2 USB C/PR1.5MT KS50410,7488.01,DANIROX
12057,TOMA MULT C/CABLE 4T C/PR 5MT KD50405,4444.65,DANIROX
12432,TOMA MULT C/CABLE 2T C/PR 1.5MTS KD50295,2062.01,DANIROX
13297,TOMA MULT C/CABLE 2T C/PR 2.5MTS KD50296,2493.24,DANIROX
12262,TOMA MULT C/CABLE 4T C/PR C/LL 1.5M KD50401,2712.71,DANIROX
12229,TOMA MULT C/CABLE 4T C/PR C/LL 2.5M KD50402,3334.10,DANIROX
12263,TOMA MULT C/CABLE 6T C/PR C/LL 1.5M KD50408,3374.15,DANIROX
11548,TOMA BINOR LOGIC 4TOMAS C/CABLE,2542.06,DANIROX
3582,TOMA MULTIPLE LOGIC 2 TOMA C/CABLE C/INTERR.,2182.51,DANIROX
12134,TOMA MULTIPLE LOGIC 4 TOMAS 5 MTS C/INTERRUPT,4441.98,DANIROX
3589,TOMA MULTIPLE LOGIC 4 TOMAS C/CABLE C/INTERRU,2475.20,DANIROX
3439,TOMA MULTIPLE LOGIC 5 TOMAS C-CABLE C-PROT,2788.07,DANIROX
3584,TOMA MULTIPLE LOGIC 6 TOMAS C/CABLE C/INTERR.,2741.39,DANIROX
13265,TOMA BIN RICHI 3T +2 USB 1.5MTS,6138.30,DANIROX
13254,TOMA BIN RICHI 3T C/LL TERM 1.5MT,2121.64,DANIROX
11866,TOMA BIN RICHI 4T C/LL TERM 1.5MTS BL/NG,2326.64,DANIROX
4873,TOMA BIN RICHI 4T C/LL TERM 2.5MTS,3015.14,DANIROX
13215,TOMA BIN RICHI 4T C/LL TERM 5M,3728.83,DANIROX
